zipcode,centroid_lat,centroid_lon,regional spatial type,population,capacity,rc_centroid_lat,rc_centroid_lon
1319,48.49004293464009,12.8033089075256,rural,18841,107874,48.48391396823842,12.803900100764388
1320,49.78766312522148,15.0153460374807,rural,11186,0,49.800000544559055,15.030854886406528
1321,54.471375697766256,9.187206950652543,urban,7540,112061,54.4759747057192,9.178383636770535
1322,54.72098064782421,8.16299191883826,rural,11993,90101,54.71855138669674,8.155010285911265
1323,49.558358228194095,12.509632286458732,urban,6503,0,49.55624563684073,12.492118495950296
1324,53.51645451929191,12.784528284602905,rural,14708,0,53.52489969374404,12.762397407103384
1325,54.02909331392343,11.164555708841558,urban,4556,121346,54.03562610819567,11.164916279905915
1326,54.109107958555946,11.347725622309452,rural,10324,0,54.10882212594861,11.355759148771346
1327,49.1734742300706,12.6850249582557,urban,12604,147122,49.17088070036992,12.675341421716231
1328,51.05749129010768,13.733369493689771,rural,9720,0,51.03730911316575,13.7355288387857
1329,48.33596693399494,14.50418511117881,rural,14930,0,48.34527559311371,14.500319959270088
1330,50.643391834063046,9.474061268797966,urban,17196,0,50.64059304115087,9.485425554628776
1331,54.62341877872234,6.779578199998702,rural,18859,108050,54.61643476167174,6.79347559577949
1332,47.654763807541215,6.018067278406713,rural,12498,0,47.65441957696898,6.026766918490747
1333,48.32112644676817,14.490489440910546,urban,6333,95142,48.31535734418716,14.490565243072831
1334,53.467473528574175,10.840469714635857,rural,3586,113580,53.45671376903261,10.840505568729569
1335,51.62402642514396,11.190305396469457,urban,8652,0,51.62378866426265,11.182525673856228
1336,54.80747818763961,13.18943670288012,urban,4215,115403,54.80311255907135,13.169413769317156
1337,50.86579965800664,12.176353886286872,urban,2196,0,50.86496400087756,12.182301146109978
1338,53.23464320073401,14.19797878637968,rural,12012,133020,53.232208662042005,14.183237277272225
1339,54.39798516475567,11.667355089801095,rural,1462,0,54.38637515773053,11.669412664675576
1340,50.52224106942715,14.9942103153738,rural,19395,0,50.519241620821646,14.972915008584524
1341,50.23222836498872,9.172187997051296,urban,5244,0,50.21849545007506,9.18456774965557
1342,52.8275975433312,11.369345957437876,rural,19047,141397,52.83868623907615,11.371532405066926
1343,52.033325755667775,8.7962103540705,rural,18666,118765,52.02896796767818,8.789625914100666
1344,48.91712352265244,8.308129251398572,urban,14036,117660,48.92127469134845,8.296705148425554
1345,52.3718102635789,9.585054448469426,rural,14298,0,52.35756097063976,9.590888229864138
1346,49.984537314129554,11.67502572099122,urban,12061,0,50.00200990772196,11.673162915974991
1347,49.3991208961683,12.127164445349118,rural,19612,0,49.391404378593,12.115026405667557
1348,49.28865459934222,12.075608047954862,urban,6997,118719,49.29776278303394,12.086803724957266
1349,54.73738565601137,9.176489250708553,urban,4319,94137,54.73103502279824,9.176706575956274
1350,49.025396963908015,14.291593876251488,urban,6252,88792,49.02297382269614,14.318974212836844
1351,48.25542216899154,8.817343725198798,rural,5122,0,48.25676152928281,8.80731969057428
1352,52.75406548823123,13.284998801919016,rural,18451,129236,52.774819193590105,13.294332128753185
1353,51.41446532722546,14.321321417861206,urban,984,83036,51.40847110415774,14.314298962003624
1354,51.46448515013758,8.546450016131649,rural,14583,124772,51.46809737223223,8.543996927295938
1355,50.28985528263635,10.563009947119504,rural,17536,0,50.282241368208425,10.55230544910924
1356,53.40144668467498,13.968173097945511,urban,9430,0,53.41010957279465,13.99537348608362
1357,54.48461538941636,14.345144358868104,rural,11385,118861,54.4894458460425,14.337547066175595
1358,52.83511435730175,10.163112292495368,rural,3375,108045,52.8318099823595,10.155492235541594
1359,54.66760534927717,9.701711756907589,rural,13386,0,54.67132507984042,9.692163786377934
1360,48.57740956852998,14.601537361666436,rural,7548,0,48.579487161892565,14.609388194824517
1361,50.94661674891099,10.77951358991746,urban,18135,139601,50.94156646016064,10.776849138985412
1362,47.28729523496187,10.324507649204104,rural,14542,0,47.29558090533687,10.315667419886106
1363,54.816363719345965,8.547026627497205,rural,18731,101983,54.8185701447518,8.551863653610816
1364,48.69544080364333,8.60806978442045,rural,11016,114149,48.704498382166165,8.607412795755232
1365,52.38753962425056,9.334554556562878,rural,9285,116085,52.39208564681148,9.338123763546772
1366,51.74699349712237,14.055256823569668,rural,5136,110229,51.75281479537914,14.057343868471504
1367,53.82441437521534,12.377878887380684,rural,7218,0,53.825926254753135,12.39390760621449
1368,47.95522470477075,14.632161229546472,rural,15311,0,47.94344893192494,14.633595834900955
1369,47.56178936788773,9.461768571405068,rural,13165,77975,47.54555305253146,9.462399369738009
1370,54.95180816706244,14.194767079200732,rural,8462,0,54.94682107096728,14.19982357805088
1371,51.61697348281319,8.171514027491368,urban,2901,114593,51.6211096729087,8.166419854976871
1372,51.290950676962176,6.876382542711411,rural,18432,0,51.31209444012148,6.894587130104383
1373,51.864924177328426,14.964611767121738,rural,7015,0,51.87019394427884,14.95550733860087
1374,54.09922920753089,6.333834611100928,rural,14945,0,54.10718683044532,6.332929781111072
1375,51.15296908549652,13.614477806517284,rural,1588,0,51.141271223695526,13.60542543533102
1376,48.60609775011208,9.225722570548044,rural,9803,0,48.59338787817833,9.244301454899793
1377,50.06654140571711,14.246450417295044,urban,9163,114838,50.065435165944166,14.223341989469317
1378,54.562272277242414,9.286957996465713,urban,15776,117806,54.54720617003415,9.285395266754753
1379,53.88197989921625,12.042377247056663,urban,17519,142807,53.88697215940795,12.061646251503657
1380,52.92366173323725,6.746615325323215,rural,18765,105982,52.92195482544663,6.731766954512382
1381,48.027456733740586,9.608611588082033,urban,17577,0,48.020645077867584,9.61656066797832
1382,49.33404272172768,10.487612488104055,rural,15634,122451,49.32929710037637,10.490055495867558
1383,49.32267377249545,13.551625150877022,rural,7966,108121,49.32718818520535,13.547572834166957
1384,54.30872687035309,11.669689192070152,urban,5544,0,54.304557717164,11.68768388562656
1385,49.78188861224561,10.728265856721132,urban,14221,120683,49.77734790546597,10.743615311167352
1386,49.70655586245587,7.487895715071391,urban,9669,105602,49.707371644440336,7.497542371268559
1387,48.5928061444914,5.997235841830789,urban,6662,0,48.58700048975541,5.9943479268295015
1388,50.55657942608922,8.763276246871838,rural,3429,0,50.56924564867603,8.754161165809496
1389,52.59177959108975,5.994138539244742,urban,6874,85419,52.59333259737962,5.998445851713155
1390,54.97703403769292,11.572190206789902,urban,6665,0,54.991601751680896,11.5662501768182
1391,54.01381237651063,12.121562062727978,urban,19788,143542,54.00911596589184,12.132556442242862
1392,47.77381478586821,11.349149636399574,rural,11233,106654,47.76735664667356,11.366920275775309
1393,53.64510776950612,13.599825923023912,urban,2694,0,53.63536806926624,13.606863194672858
1394,49.673693327868335,13.456850119977297,urban,9969,115466,49.66020998837774,13.46017462869596
1395,48.5113940075201,7.2650134351060816,urban,14844,0,48.513047794980174,7.259639704108223
1396,53.98606413785648,7.8021219716464545,urban,2289,107391,53.98218343524446,7.798753985534668
1397,51.04959675841474,14.782773740709295,rural,9373,0,51.0563151875936,14.77866279125601
1398,48.41713525757493,8.892681203637334,rural,9391,117546,48.40533362075279,8.906809033129306
1399,54.11457537589933,9.049016935781111,rural,4032,121002,54.10025631851739,9.067849170213712
1400,51.54771958213754,14.482435298168996,rural,18066,0,51.5525458119384,14.487341181089263
1401,49.02705401188228,11.29498486605022,urban,6735,0,49.03244662313297,11.292072632616929
1402,49.470467331718254,8.505258927443505,urban,12076,0,49.47680595535043,8.518246281843785
1403,53.5386696540016,11.727688061043438,urban,16355,0,53.54316184065111,11.743177260107055
1404,54.568253929707154,14.412186573186808,urban,18192,121369,54.56296673859249,14.40401613113518
1405,52.51353479600586,13.777113301807136,urban,13786,0,52.522220766119375,13.793861661070284
1406,52.93640001953656,14.649441666269844,urban,1091,0,52.93948730313359,14.645045181422228
1407,54.13089514879885,11.287142318220202,urban,4947,0,54.12631462380243,11.280685617986617
1408,50.24955624736501,6.9840587137505965,urban,15164,111301,50.23860085427513,6.956996904008238
1409,53.62133045119124,9.93135004517404,rural,19223,121539,53.60188578333407,9.924235241386173
1410,51.13254438182204,8.370676946745698,rural,2376,0,51.11705449776688,8.36305072551976
1411,54.53514388768974,8.903743787501057,urban,17462,0,54.53637049033648,8.918094766537486
1412,52.60556479994611,6.030674050084035,urban,11503,0,52.60806739392453,6.0472227494030255
1413,53.07496640406824,13.286664074247168,rural,6980,0,53.07781276677392,13.271103834454491
1414,50.871228270458886,7.283689782620398,rural,1850,92073,50.863718612112926,7.262739034445998
1415,50.55081273652085,14.93818918180264,rural,1932,0,50.5508875844835,14.946537772501756
1416,52.010745517148095,13.143550227396815,urban,19826,0,52.015782009146015,13.142468567979844
1417,53.25543758965529,13.319665579159397,urban,14276,0,53.24309839177789,13.34616218131974
1418,47.54302496675171,7.447040981077322,urban,14339,0,47.543794598181805,7.457873786118266
1419,51.02770167338678,6.684102136021981,rural,3328,92158,51.04062653001613,6.684183217384216
1420,50.42986607978575,9.867520654863633,rural,19997,0,50.42142559807587,9.882987774160528
1421,47.40727560615645,10.431333145336982,rural,19990,79546,47.41941411988955,10.449830730411437
1422,47.84752908983189,8.972437108323735,urban,1083,0,47.852346124074295,8.997301582924543
1423,48.56219619200846,6.464864806681459,urban,14505,90287,48.55914380035267,6.473075718637591
1424,51.29389539817347,8.052250743305407,urban,11044,124151,51.30650293028349,8.063669695277957
1425,49.84679651368618,13.03160834229712,rural,14900,0,49.83199266978152,13.027194318922191
1426,53.58376340650686,14.395551417814094,urban,18683,0,53.57073484279212,14.399252026654183
1427,51.5010766066827,10.216078276103794,urban,7610,116294,51.52711754283498,10.213085741417082
1428,52.40204529579624,10.54405225706893,rural,11117,0,52.40011354276088,10.54343369477216
1429,52.05823813117221,13.310638314314431,rural,337,0,52.06912137787519,13.3141357912615
1430,52.3436584065686,11.116985626156412,rural,6368,127277,52.33611286765972,11.103006076521742
1431,54.58069361151215,6.223617105328464,rural,15542,0,54.58393709272805,6.229940581218802
1432,50.9295898761078,9.748478513983876,rural,18701,0,50.923004765834335,9.755262767013283
1433,51.84086120493237,6.1101338762212505,urban,10116,0,51.84917280007503,6.107844672915929
1434,53.16307164629379,8.376093641761518,urban,19110,0,53.16016246947834,8.36326698209727
1435,52.2370836919838,6.145142422841284,urban,6428,96016,52.23055095797845,6.149239673928227
1436,49.83110171226701,11.149101619641623,rural,9345,0,49.8379419713585,11.141265903929709
1437,52.80474656071441,13.358233993363154,rural,15139,0,52.81415505070335,13.363829720173996
1438,47.79123452901453,12.683525167999017,rural,11552,0,47.777014040338685,12.678820530294486
1439,49.28567764847868,14.235434691555607,urban,1280,0,49.27933662780921,14.211604511080887
1440,52.80401536373782,8.357776269870286,rural,8875,0,52.78410091199224,8.382226063950254
1441,51.2593988543815,7.087485083976108,urban,2773,98599,51.2506730968418,7.100526703170012
1442,54.57096005715174,6.034672742072798,urban,11586,77304,54.558000941147554,6.03066078178469
1443,52.637493613037535,8.519783048338358,urban,16114,127106,52.64657140546224,8.529363156349829
1444,52.89942848930661,6.142981593656251,urban,844,0,52.88763304947936,6.162784602678599
1445,52.3057275432172,6.908595152410882,rural,18322,0,52.31027206894289,6.919358134619065
1446,48.61064213465926,11.426264260923684,rural,9382,0,48.60312199014325,11.43537221837166
1447,54.67706997385943,13.068591628740585,urban,4099,0,54.690604655456696,13.062890501315607
1448,49.91928182990031,10.257975411361189,rural,19020,0,49.90454402781279,10.261328886776363
1449,51.561006894939446,7.723257103632713,rural,11859,109664,51.570716125553886,7.731421268788603
1450,53.60857895558195,7.972822253272014,rural,15440,124360,53.60667033275193,7.952637320464209
1451,50.52302005955754,13.094222358640437,urban,3856,116922,50.51947403557131,13.095341474787393
1452,53.20515339098657,11.519564359318746,rural,9591,0,53.21583771062932,11.518971944565097
1453,48.49848326947812,9.764194074354249,rural,11531,0,48.46932163719664,9.781711523723065
1454,52.35486856259935,14.780915238245976,rural,9339,94800,52.36286491289091,14.783892859478405
1455,51.29394588426243,11.352859580692876,urban,10798,0,51.29063310613585,11.354737577084206
1456,53.85778555621322,8.299284694988803,urban,2715,0,53.86313423912547,8.287844860612092
1457,51.361125558045615,8.931751669939139,urban,8549,120358,51.35722072206695,8.925308175926366
1458,48.57915895774463,9.653642266386589,urban,8563,0,48.5704649604904,9.664043136455714
1459,52.832993835476046,12.27835687329786,rural,14718,0,52.80703337979651,12.292034117527828
1460,48.25495352318679,6.680647005914426,urban,1391,0,48.28083706027223,6.68294279640959
1461,48.19685322135496,9.419051409478945,urban,10140,0,48.1928455520848,9.405092562052184
1462,51.316317856978095,14.151016919957684,rural,1920,0,51.32987114433141,14.161571917190686
1463,55.03018023852424,8.503709112960406,urban,7310,73194,55.01512432043178,8.49611398301582
1464,48.64811024923819,9.061892562229838,rural,7572,0,48.65462759956097,9.0572131780691
1465,49.84452748979431,8.43827856767634,urban,14491,121987,49.85842694954968,8.425469780654117
1466,49.24693437199608,13.12248585477968,rural,3681,0,49.23637310680547,13.11363884704274
1467,49.13980013709819,12.661585755825625,urban,2165,0,49.13815393506354,12.666093968066368
1468,52.52772165136005,11.242978355259709,rural,18083,0,52.533213584280254,11.23841592056326
1469,52.1926407568201,8.595067303352629,urban,17848,116780,52.19797930227662,8.604305335104323
1470,49.125557282616334,9.636527956529225,urban,12952,154881,49.133054516842805,9.627824084638334
1471,51.770705170590944,6.6622857141395295,urban,3725,0,51.7687710768966,6.640773267305842
1472,49.66754558345768,7.692516305653818,urban,15009,0,49.6694145188409,7.708368344040822
1473,54.58537426809407,13.34426507788394,urban,6595,116893,54.57437786247699,13.34495469692864
1474,54.387757393298735,14.55983779227834,urban,15306,108946,54.38792829442458,14.576566222750728
1475,48.99772564846759,10.322021842699678,urban,15081,0,49.01396540343116,10.313226603006804
1476,53.84450328958252,14.201213961391964,rural,13391,120719,53.844956454782285,14.191641770053112
1477,50.2590175992007,11.956090518633369,urban,5852,102403,50.25521982403644,11.951904917867608
1478,49.97980941614421,13.980814685110476,urban,14734,111168,49.99899297035872,13.978388624277873
1479,49.61710834223967,6.604125273632851,urban,724,87419,49.61630835471989,6.624097002078401
